0.007	 0.30000E-03	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.43636E-03	 0.34939E-03	 0.72638E-03	 0.32455E-02	 0.52402E+03	 0.47235E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.24440E-04	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-04	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.96511E-03	 0.17469E-03	-0.10197E+00	-0.37661E-01	 0.10063E+05	 0.55760E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.59489E-06	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+02	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.22840E+00	 0.22840E+00	 0.68390E-04	 0.68390E-04	 0.42889E-05	 0.42889E-05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.43500E-13	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+03	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.40751E-01	 0.40751E-01	 0.94296E-06	 0.94296E-06	 0.47403E-08	 0.47402E-08	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.52178E-12	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+01	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.70547E+00	 0.70547E+00	 0.28570E-02	 0.28570E-02	 0.12604E-02	 0.12604E-02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.39879E-13	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+00	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.11510E+01	 0.11510E+01	 0.29635E-01	 0.29636E-01	 0.13343E+00	 0.13335E+00	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.13055E-12	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-01	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.12999E+01	 0.12999E+01	 0.30974E+00	 0.30974E+00	 0.75684E+01	 0.75678E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11511E-10	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-02	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.10213E+01	 0.10206E+01	 0.15637E+01	 0.15591E+01	 0.18272E+03	 0.17856E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11649E-08	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-03	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.30679E+00	 0.29692E+00	 0.90316E+00	 0.58492E+00	 0.27240E+04	 0.23674E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.14137E-06	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+02	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.11695E+00	 0.11695E+00	 0.98209E-05	 0.98209E-05	 0.17352E-06	 0.17352E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.15954E-12	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+03	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.15743E-01	 0.15743E-01	 0.10560E-06	 0.10560E-06	 0.17576E-09	 0.17575E-09	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.13584E-10	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+01	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.39839E+00	 0.39839E+00	 0.52514E-03	 0.52514E-03	 0.10257E-03	 0.10257E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.10731E-13	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+00	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.85565E+00	 0.85565E+00	 0.10105E-01	 0.10105E-01	 0.15127E-01	 0.15127E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.80349E-13	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-01	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.14614E+01	 0.14614E+01	 0.96992E-01	 0.96993E-01	 0.12555E+01	 0.12555E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.14477E-11	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-02	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.12093E+01	 0.12092E+01	 0.91159E+00	 0.91155E+00	 0.42880E+02	 0.42748E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.16886E-09	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-03	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.63721E+00	 0.63420E+00	 0.13398E+01	 0.12916E+01	 0.77361E+03	 0.72439E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11854E-07	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-04	 0.10000E-01	 0.14925E+01	 0.17374E+01	 0.13186E+00	 0.10533E+00	 0.98202E+00	-0.12611E+00	 0.11540E+05	 0.81765E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.72228E-06	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+02	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.39410E+01	 0.39410E+01	 0.28779E-04	 0.28779E-04	 0.41817E-05	 0.41817E-05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.16661E-12	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+03	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.20905E+01	 0.20905E+01	 0.64378E-06	 0.64378E-06	 0.46257E-08	 0.46257E-08	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.13125E-11	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+01	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.10849E+01	 0.10849E+01	 0.23184E-02	 0.23184E-02	 0.12387E-02	 0.12387E-02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.29445E-13	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+00	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.66881E+00	 0.66880E+00	 0.30400E-01	 0.30399E-01	 0.13730E+00	 0.13723E+00	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.21463E-12	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-01	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.74662E+00	 0.74660E+00	 0.26758E+00	 0.26760E+00	 0.73129E+01	 0.73124E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.98968E-11	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-02	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.30647E+00	 0.29266E+00	 0.57287E+00	 0.54028E+00	 0.13532E+03	 0.13203E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11135E-08	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-03	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.13631E+00	 0.54656E-01	 0.11006E+01	 0.70412E+00	 0.17728E+04	 0.14739E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.12741E-06	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+02	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.32418E+01	 0.32418E+01	 0.46331E-05	 0.46331E-05	 0.16933E-06	 0.16933E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.29227E-12	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+03	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.11377E+01	 0.11377E+01	 0.96654E-07	 0.96654E-07	 0.17151E-09	 0.17150E-09	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.37308E-11	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+01	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.23878E+01	 0.23878E+01	 0.35192E-03	 0.35192E-03	 0.99516E-04	 0.99516E-04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.35204E-13	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+00	 0.10000E-02	 0.14925E+00	 0.17374E+01	 0.71062E+00	 0.71062E+00	 0.96144E-02	 0.96144E-02	 0.15433E-01	 0.15433E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.92786E-13	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
